CNTSCHID,CNTSTUID,BOOKID,EFFORT_TT,qq_time,qq_items,ldw_n,ldw_credit,ldw_mc,ldw_dis,ldw_nr,ldw_time,SPATH,MPATH,RDESIGN,sci_n,sci_credit,sci_mc,sci_nr,math_n,math_credit,math_mc,math_nr,read_n,read_credit,read_mc,read_nr,CNT,STRATUM,REGION,SC001Q01TA,SC013Q01TA,SCHLTYPE,PRIVATESCH,SCHSIZE_Q,CLSIZE,TOTAT_Q,STRATIO_Q,SCRATIO_Q,SCHSEL,ABGSCIE,PROATCE,EDULEAD,NEGSCLIM,STAFFSHORT,EDUSHORT,DIGPREP,AVLRSOFT,ENCOURPG,STDTEST,TDTEST,W_NRASCHBWT,SENSCWT,vung
70400031,70401175,4.0,25.0,1695.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,19.0,8.0,0.42105263157894735,1.0,0.0,0.0,,0.0,41.0,29.0,0.7073170731707317,0.0,VNM,VNM30,70405,5.0,2.0,1.0,2.0,4.0,43.0,4.0,4.0,3.0,3.0,3.0,5.0,1.8044,0.2217,-1.4549,-1.421,2.9476,1.893769991552013,2.1084,2.0707,0.2479,4.2128681178,2.891617320426616,5.0
70400031,70401176,2.0,47.0,2415.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,21.0,11.0,0.5238095238095238,1.0,28.0,14.0,0.5,0.0,0.0,0.0,,0.0,VNM,VNM30,70405,5.0,2.0,1.0,2.0,4.0,43.0,4.0,4.0,3.0,3.0,3.0,5.0,1.8044,0.2217,-1.4549,-1.421,2.9476,1.893769991552013,2.1084,2.0707,0.2479,4.2128681178,2.891617320426616,5.0
70400032,70401177,4.0,44.0,2023.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,22.0,16.0,0.7272727272727273,0.0,0.0,0.0,,0.0,46.0,34.0,0.7391304347826086,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401178,2.0,34.0,1730.0,70.0,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,24.0,10.0,0.4166666666666667,0.0,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401179,11.0,51.0,1705.0,70.0,16.0,19.0,1.1875,0.0,0.0,2478936.0,0.0,2.0,0.0,0.0,0.0,,0.0,24.0,12.0,0.5,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401180,6.0,54.0,2175.0,71.0,13.0,6.0,0.46153846153846156,1.0,2.0,2222040.0,1.0,0.0,0.0,23.0,9.0,0.391304347826087,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401181,4.0,56.0,1529.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,11.0,0.5,0.0,0.0,0.0,,0.0,44.0,19.0,0.4318181818181818,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401182,1.0,35.0,1744.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,10.0,0.43478260869565216,0.0,24.0,13.0,0.5416666666666666,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401183,1.0,42.0,1774.0,71.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,22.0,14.0,0.6363636363636364,0.0,29.0,27.0,0.9310344827586207,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401184,5.0,35.0,1942.0,71.0,8.0,4.0,0.5,7.0,0.0,299270.0,2.0,0.0,0.0,24.0,10.0,0.4166666666666667,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401185,6.0,48.0,1890.0,71.0,16.0,15.0,0.9375,0.0,0.0,2560318.0,1.0,0.0,0.0,23.0,14.0,0.6086956521739131,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401186,5.0,40.0,1697.0,71.0,17.0,26.0,1.5294117647058822,0.0,0.0,1462275.0,2.0,0.0,0.0,22.0,17.0,0.7727272727272727,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401187,11.0,32.0,1685.0,71.0,14.0,8.0,0.5714285714285714,2.0,0.0,730908.0,0.0,2.0,0.0,0.0,0.0,,0.0,26.0,15.0,0.5769230769230769,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401188,3.0,33.0,1600.0,71.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,23.0,7.0,0.30434782608695654,0.0,0.0,0.0,,0.0,46.0,21.0,0.45652173913043476,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401189,2.0,44.0,1604.0,70.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,22.0,4.0,0.18181818181818182,0.0,26.0,14.0,0.5384615384615384,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401190,3.0,48.0,1848.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,13.0,0.5909090909090909,0.0,0.0,0.0,,0.0,44.0,29.0,0.6590909090909091,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401191,2.0,49.0,1298.0,71.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,21.0,5.0,0.23809523809523808,0.0,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401192,1.0,41.0,1909.0,70.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,25.0,10.0,0.4,0.0,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401193,8.0,58.0,1647.0,70.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,24.0,13.0,0.5416666666666666,0.0,48.0,21.0,0.4375,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401194,3.0,55.0,1283.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,22.0,9.0,0.4090909090909091,0.0,0.0,0.0,,0.0,49.0,24.0,0.4897959183673469,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401195,6.0,32.0,1599.0,70.0,17.0,14.0,0.8235294117647058,0.0,0.0,1945379.0,2.0,0.0,0.0,24.0,13.0,0.5416666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401196,1.0,84.0,2065.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,10.0,0.43478260869565216,0.0,27.0,8.0,0.2962962962962963,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401197,3.0,54.0,1438.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,24.0,12.0,0.5,0.0,0.0,0.0,,0.0,47.0,19.0,0.40425531914893614,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401198,5.0,8.0,1924.0,70.0,11.0,5.0,0.45454545454545453,4.0,0.0,749221.0,2.0,0.0,0.0,22.0,12.0,0.5454545454545454,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401199,2.0,42.0,1856.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,22.0,10.0,0.45454545454545453,0.0,26.0,15.0,0.5769230769230769,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401200,12.0,55.0,1626.0,71.0,13.0,6.0,0.46153846153846156,4.0,0.0,822262.0,0.0,2.0,0.0,0.0,0.0,,0.0,30.0,16.0,0.5333333333333333,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401201,4.0,51.0,1815.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,23.0,8.0,0.34782608695652173,0.0,0.0,0.0,,0.0,47.0,22.0,0.46808510638297873,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401202,10.0,43.0,1883.0,71.0,13.0,18.0,1.3846153846153846,1.0,1.0,2401148.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,51.0,31.0,0.6078431372549019,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401203,9.0,35.0,1757.0,72.0,16.0,15.0,0.9375,0.0,0.0,1153826.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,51.0,24.0,0.47058823529411764,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401204,3.0,91.0,2173.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,21.0,10.0,0.47619047619047616,1.0,0.0,0.0,,0.0,48.0,36.0,0.75,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401205,2.0,91.0,1981.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,12.0,0.5,0.0,25.0,12.0,0.48,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401206,1.0,45.0,1282.0,68.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,15.0,0.6521739130434783,0.0,27.0,20.0,0.7407407407407407,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401207,2.0,44.0,1490.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,10.0,0.4166666666666667,0.0,31.0,13.0,0.41935483870967744,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401208,3.0,48.0,2222.0,70.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,16.0,10.0,0.625,1.0,0.0,0.0,,0.0,49.0,27.0,0.5510204081632653,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401209,8.0,53.0,1674.0,71.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,,0.0,24.0,10.0,0.4166666666666667,0.0,43.0,18.0,0.4186046511627907,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401210,4.0,58.0,1695.0,70.0,0.0,0.0,,0.0,0.0,,1.0,0.0,2.0,22.0,8.0,0.36363636363636365,0.0,0.0,0.0,,0.0,45.0,35.0,0.7777777777777778,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401211,5.0,45.0,1817.0,71.0,16.0,25.0,1.5625,0.0,0.0,1774261.0,2.0,0.0,0.0,22.0,9.0,0.4090909090909091,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401212,2.0,15.0,1284.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,15.0,0.6521739130434783,0.0,24.0,16.0,0.6666666666666666,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401213,1.0,28.0,1586.0,68.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,6.0,0.25,0.0,30.0,17.0,0.5666666666666667,0.0,0.0,0.0,,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401214,4.0,30.0,1673.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,23.0,9.0,0.391304347826087,0.0,0.0,0.0,,0.0,49.0,36.0,0.7346938775510204,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401215,4.0,36.0,1688.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,25.0,10.0,0.4,0.0,0.0,0.0,,0.0,47.0,27.0,0.574468085106383,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401216,4.0,37.0,1511.0,70.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,24.0,7.0,0.2916666666666667,0.0,0.0,0.0,,0.0,47.0,28.0,0.5957446808510638,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400032,70401217,7.0,71.0,2162.0,71.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,26.0,13.0,0.5,0.0,39.0,26.0,0.6666666666666666,0.0,VNM,VNM15,70402,1.0,1.0,3.0,1.0,4.0,53.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1727,2.1239,-1.4549,-1.421,-0.0252,-0.603493532437171,0.1766,2.0707,-0.0031,14.693249428,10.085113834880858,2.0
70400033,70401218,4.0,31.0,1722.0,67.0,0.0,0.0,,0.0,0.0,,1.0,0.0,2.0,24.0,5.0,0.20833333333333334,0.0,0.0,0.0,,0.0,44.0,27.0,0.6136363636363636,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401219,12.0,33.0,1104.0,70.0,16.0,8.0,0.5,0.0,0.0,1934508.0,0.0,2.0,0.0,0.0,0.0,,0.0,24.0,13.0,0.5416666666666666,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401220,2.0,83.0,2305.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,10.0,0.43478260869565216,0.0,24.0,15.0,0.625,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401221,1.0,52.0,1875.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,15.0,0.6521739130434783,0.0,25.0,19.0,0.76,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401222,2.0,80.0,1850.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,11.0,0.4782608695652174,0.0,27.0,5.0,0.18518518518518517,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401223,6.0,45.0,1335.0,71.0,14.0,13.0,0.9285714285714286,0.0,3.0,1211601.0,2.0,0.0,0.0,23.0,8.0,0.34782608695652173,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401224,5.0,33.0,1270.0,71.0,15.0,14.0,0.9333333333333333,1.0,0.0,1322200.0,2.0,0.0,0.0,21.0,9.0,0.42857142857142855,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401225,5.0,17.0,1376.0,71.0,16.0,7.0,0.4375,0.0,0.0,2251556.0,2.0,0.0,0.0,23.0,10.0,0.43478260869565216,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401226,3.0,36.0,1909.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,23.0,8.0,0.34782608695652173,0.0,0.0,0.0,,0.0,46.0,32.0,0.6956521739130435,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401227,5.0,37.0,1903.0,71.0,15.0,15.0,1.0,0.0,1.0,1545968.0,2.0,0.0,0.0,22.0,10.0,0.45454545454545453,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401228,2.0,73.0,2119.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,21.0,8.0,0.38095238095238093,0.0,27.0,4.0,0.14814814814814814,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401229,4.0,43.0,1826.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,9.0,0.4090909090909091,0.0,0.0,0.0,,0.0,44.0,21.0,0.4772727272727273,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
70400033,70401230,6.0,48.0,2041.0,71.0,12.0,13.0,1.0833333333333333,1.0,2.0,2510485.0,1.0,0.0,0.0,23.0,11.0,0.4782608695652174,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM10,70401,1.0,1.0,3.0,1.0,3.0,33.0,3.0,3.0,1.0,3.0,3.0,5.0,1.5418,0.1199,-1.4549,-0.6881,-0.1588,-0.06740725547557729,1.1848,2.0707,0.4108,35.5301785,24.387110319062394,1.0
